"date","ngn_per_usd","gdp_growth_monthly_interp","debt_service_monthly_interp","log_exr","log_exr_return","gdp_growth_m","debt_service_m"
1999-02-01,85.57,0.0271235999254502,0.807072820861136,4.44933475442996,0,0.0271235999254502,0.807072820861136
1999-03-01,86.6623,0.00439993786242362,0.741778579537138,4.46201895646269,0.0126842020327231,0.00439993786242362,0.741778579537138
1999-04-01,90.1929,-0.00939845581326469,0.685225393521344,4.50195071000151,0.0399317535388262,-0.00939845581326469,0.685225393521344
1999-05-01,94.3717,-0.0142715811016167,0.637413262813759,4.54724124007042,0.045290530068903,-0.0142715811016167,0.637413262813759
1999-06-01,94.4056,-0.0102194380026299,0.59834218741438,4.54760039342587,0.000359153355455888,-0.0102194380026299,0.59834218741438
1999-07-01,94.4056,0.00275797348369337,0.568012167323207,4.54760039342587,0,0.00275797348369337,0.568012167323207
1999-08-01,94.406,0.0246606533573541,0.546423202540242,4.54760463045368,4.23702780949498e-06,0.0246606533573541,0.546423202540242
1999-09-01,94.406,0.055488601618353,0.533575293065483,4.54760463045368,0,0.055488601618353,0.533575293065483
1999-10-01,94.4175,0.0952418182666881,0.529468438898931,4.54772643732639,0.000121806872705577,0.0952418182666881,0.529468438898931
1999-11-01,96.2605,0.143920303302362,0.534102640040586,4.567058058127,0.0193316208006173,0.143920303302362,0.534102640040586
1999-12-01,97.3891,0.201524056725372,0.547477896490447,4.57871429473521,0.0116562366082089,0.201524056725372,0.547477896490447
2000-01-01,98.4905,0.26805307853572,0.569594208248515,4.58996009682625,0.0112458020910404,0.26805307853572,0.569594208248515
2000-02-01,99.6274,0.325534714395327,0.594281124639399,4.60143722715898,0.0114771303327288,0.325534714395327,0.594281124639399
2000-03-01,100.6081,0.373968964304198,0.621538645663101,4.61123277132294,0.00979554416395345,0.373968964304198,0.621538645663101
